Scheme Name	Asset Value
Scheme Name	Net Asset Value
Kotak Bluechip Fund - Payout of Income Distribution cumcapital withdrawal option	67.191
LIC MF Large Cap Fund-Direct Plan-Growth	57.5967
LIC MF Large Cap Fund-Direct Plan-IDCW	36.2728
LIC MF Large Cap Fund-Regular Plan-Growth	50.9183
LIC MF Large Cap Fund-Regular Plan-IDCW	30.7515
Mahindra Manulife Large Cap Fund - Direct Plan - IDCW	18.8958
Mahindra Manulife Large Cap Fund - Direct Plan -Growth	23.5998
Mahindra Manulife Large Cap Fund - Regular Plan - Growth	21.1860
Mahindra Manulife Large Cap Fund - Regular Plan - IDCW	16.6584
Mirae Asset Large Cap Fund - Direct Plan - Growth	115.129
Mirae Asset Large Cap Fund - Growth Plan	102.557
Mirae Asset Large Cap Fund Direct IDCW	65.165
Mirae Asset Large Cap Fund Regular IDCW	28.490
Motilal Oswal Large Cap Direct Plan Growth	12.7590
Motilal Oswal Large Cap Direct Plan IDCW	12.7587
Motilal Oswal Large Cap Regular Plan Growth	12.5827
Motilal Oswal Large Cap Regular Plan IDCW	12.5827
Nippon India Large Cap  Fund- Growth Plan -Growth Option	81.4654
NIPPON INDIA LARGE CAP FUND - DIRECT Plan - IDCW Option	37.7723
Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option	90.5443
Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option	90.5443
NIPPON INDIA LARGE CAP FUND - IDCW Option	24.9263
Nippon India Large Cap Fund- Growth Plan Bonus Option	81.4654
Nippon India Large Cap Fund-Institutional Plan Growth Plan Bonus Option	34.1366
PGIM India Large Cap Fund - BONUS OPTION	22.38
PGIM India Large Cap Fund - Direct Plan - Bonus	24.02
PGIM India Large Cap Fund - Direct Plan - Dividend	27.57
PGIM India Large Cap Fund - Direct Plan - Growth	368.59
PGIM India Large Cap Fund - Dividend	19.43
PGIM India Large Cap Fund - Growth	312.73
PGIM India Large Cap Fund Wealth Plan - Growth Option	34.74
PGIM India Large Cap Fund Wealth Plan -Dividend Option	11.63
quant Large Cap Fund - Growth Option - Direct Plan	14.2038
quant Large Cap Fund - Growth Option - Regular Plan	13.6401
quant Large Cap Fund - IDCW Option - Direct Plan	14.2048
quant Large Cap Fund - IDCW Option - Regular Plan	13.6353
SBI Blue Chip Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	60.6148
SBI Blue Chip Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	48.1053
SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH	93.3979
SBI BLUE CHIP FUND-REGULAR PLAN GROWTH	84.5610
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip  Fund)  Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	17.8461
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)  Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)	16.6968
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)	17.8461
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	16.6968
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth	21.3230
Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth	19.9692
Tata Large Cap Fund -Direct Plan Growth Option	530.9580
Tata Large Cap Fund -Regular Plan - Growth Option	464.7081
Tata Large Cap Fund- Direct Plan - Payout of IDCW Option	120.6284
Tata Large Cap Fund- Regular Plan - Payout of IDCW Option	101.2557
Taurus Large Cap Fund - Direct Plan - Growth	151.62
Taurus Large Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	66.79
Taurus Large Cap Fund - Regular Plan - Growth	143.43
Taurus Large Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	62.83
Union Largecap Fund - Direct Plan - Growth Option	22.83
Union Largecap Fund - Direct Plan - IDCW Option	22.83
Union Largecap Fund - Regular Plan - Growth Option	21.59
Union Largecap Fund - Regular Plan - IDCW Option	21.59
UTI Large Cap Fund - Direct Plan - Growth Option	279.79
UTI Large Cap Fund - Direct Plan - IDCW	60.8456
UTI Large Cap Fund - Regular Plan - Growth Option	256.125
UTI Large Cap Fund - Regular Plan - IDCW	51.8563
WhiteOak Capital Large Cap Fund Direct Plan Growth	13.907
WhiteOak Capital Large Cap Fund Direct Plan IDCW	13.907
WhiteOak Capital Large Cap Fund Regular Plan Growth	13.399
WhiteOak Capital Large Cap Fund Regular Plan IDCW	13.399
Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan	766.
Aditya Birla Sun Life Midcap Fund -DIRECT - IDCW	87.14
Aditya Birla Sun Life Midcap Fund -REGULAR - IDCW	51.25
Aditya Birla Sun Life MIDCAP Fund-Growth	690.09
Axis Midcap Fund - Direct Plan - Growth	114.95
Axis Midcap Fund - Direct Plan - IDCW	48.67
Axis Midcap Fund - Regular Plan - Growth	99.34
Axis Midcap Fund - Regular Plan - IDCW	37.00
BANDHAN MIDCAP FUND - GROWTH - DIRECT PLAN	15.907
BANDHAN MIDCAP FUND - GROWTH - REGULAR PLAN	15.281
BANDHAN MIDCAP FUND - IDCW - DIRECT PLAN	15.895
BANDHAN MIDCAP FUND - IDCW - REGULAR PLAN	15.282
BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option	107.9729
BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - IDCW Option	71.5107
BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - Growth Option	91.2753
BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - IDCW Option	56.9260
Canara Robeco Mid Cap Fund- Direct Plan- Growth Option	15.1900
Canara Robeco Mid Cap Fund- Direct Plan- IDCW	14.7300
Canara Robeco Mid Cap Fund- Regular Plan- Growth Option	14.7100
Canara Robeco Mid Cap Fund- Regular Plan- IDCW	14.2500
DSP Midcap Fund - Direct Plan - Growth	143.301
DSP Midcap Fund - Direct Plan - IDCW	67.511
DSP Midcap Fund - Regular Plan - Growth	129.413
DSP Midcap Fund - Regular Plan - IDCW	29.165
Edelweiss Mid Cap Fund - Direct Plan - Growth Option	101.813
Edelweiss Mid Cap Fund - Direct Plan - IDCW Option	74.24
Edelweiss Mid Cap Fund - Regular Plan - Growth Option	87.702
Edelweiss Mid Cap Fund - Regular Plan - IDCW Option	50.563
Franklin India Prima Fund - Direct - Growth	2763.8015
Franklin India PRIMA FUND - Direct - IDCW 	109.1334
Franklin India PRIMA FUND - IDCW 	91.2026
Franklin India Prima Fund-Growth	2466.9405
HDFC Mid-Cap Opportunities Fund - Growth Option - Direct Plan	188.393
HDFC Mid-Cap Opportunities Fund - Growth Plan	171.521
HDFC Mid-Cap Opportunities Fund - IDCW Option - Direct Plan	76.17
HDFC Mid-Cap Opportunities Fund - IDCW Plan	52.325
HSBC Midcap Fund - Direct Growth	373.8881
HSBC Midcap Fund - Direct IDCW	77.3223
HSBC Midcap Fund - Regular Growth	332.3114
HSBC Midcap Fund - Regular IDCW	67.9498
ICICI Prudential MidCap Fund - Direct Plan -  Growth	284.71
ICICI Prudential MidCap Fund - Direct Plan -  IDCW	55.66
ICICI Prudential MidCap Fund - Growth	254.94
ICICI Prudential MidCap Fund - IDCW	35.97
Invesco India Midcap Fund - Direct Plan - Growth Option	178.07
Invesco India Midcap Fund - Direct Plan - IDCW (Payout / Reinvestment)	72
Invesco India Midcap Fund - Growth Option	148.92
Invesco India Midcap Fund - IDCW (Payout / Reinvestment)	56.31
ITI Mid Cap Fund - Direct Plan - Growth Option	20.3184
ITI Mid Cap Fund - Direct Plan - IDCW Option	19.4707
ITI Mid Cap Fund - Regular Plan - Growth Option	18.7397
ITI Mid Cap Fund - Regular Plan - IDCW Option	17.9061
JM Midcap Fund (Direct) - Growth	17.9311
JM Midcap Fund (Direct) - IDCW	17.931
JM Midcap Fund (Regular) - Growth	17.2094
JM Midcap Fund (Regular) - IDCW	17.2094
Kotak Emerging Equity Scheme - Growth	117.725
Kotak Emerging Equity Scheme - Growth - Direct	135.673
Kotak Emerging Equity Scheme - Payout of Income Distribution cum capital withdrawal option	64.658
Kotak Emerging Equity Scheme - Payout of Income Distribution cum capital withdrawal option - Direct	80.832
LIC MF Mid Cap Fund-Direct Plan-Growth	29.1755
LIC MF Mid Cap Fund-Direct Plan-IDCW	27.4185
LIC MF Mid Cap Fund-Regular Plan-Growth	26.2235
LIC MF Mid Cap Fund-Regular Plan-IDCW	24.6113
Mahindra Manulife Mid Cap Fund - Direct Plan - IDCW	27.5041
Mahindra Manulife Mid Cap Fund - Direct Plan -Growth	33.1418
Mahindra Manulife Mid Cap Fund - Regular Plan - Growth	29.4640
Mahindra Manulife Mid Cap Fund- Regular Plan - IDCW	24.0107
Mirae Asset Midcap Fund - Regular Plan-Growth Option	30.921
Mirae Asset Midcap Fund Direct IDCW	25.763
Mirae Asset Midcap Fund Regular IDCW	23.786
Mirae Asset Midcap Fund- Direct Growth Option	33.289
Motilal Oswal Midcap Fund-Direct - IDCW Payout/Reinvestment	50.0433
Motilal Oswal Midcap Fund-Direct Plan-Growth Option	107.0499
Motilal Oswal Midcap Fund-Regular - IDCW Payout/Reinvestment	46.9530
Motilal Oswal Midcap Fund-Regular Plan-Growth Option	93.8302
NIPPON INDIA GROWTH FUND - DIRECT Plan - IDCW Option	177.4418
Nippon India Growth Fund - Direct Plan Growth Plan - Bonus Option	653.1535
Nippon India Growth Fund - Direct Plan Growth Plan - Growth Option	3931.4173
NIPPON INDIA GROWTH FUND - IDCW Option	113.4585
NIPPON INDIA GROWTH FUND - INSTITUTIONAL Plan - IDCW Option	1247.4882
Nippon India Growth Fund-Growth Plan-Bonus Option	599.5978
Nippon India Growth Fund-Growth Plan-Growth Option	3601.8236
PGIM India Midcap Opportunities Fund - Direct Plan - Dividend Option - Payout	54.75
PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option	66.05
PGIM India Midcap Opportunities Fund - Regular Plan - Dividend Option - Payout	24.6
PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option	57.34
quant Mid Cap Fund - Growth Option - Direct Plan	223.747
quant Mid Cap Fund - Growth Option - Regular Plan	200.409
quant Mid Cap Fund - IDCW Option - Direct Plan	78.5906
quant Mid Cap Fund - IDCW Option - Regular Plan	71.2454
SBI Magnum MIDCAP FUND - DIRECT PLAN - GROWTH	241.9850
SBI Magnum MidCap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	137.1907
SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH	216.6592
SBI Magnum MidCap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	88.5298
Sundaram Mid Cap Fund Direct Plan - Growth	1315.0905
Sundaram Mid Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	66.2266
Sundaram Mid Cap Fund Regular Plan - Growth	1208.7458
Sundaram Mid Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	60.0182
Tata Mid Cap Growth Fund - Direct Plan- Growth Option	433.6537
Tata Mid Cap Growth Fund - Direct Plan- IDCW Option	143.1453
Tata Mid Cap Growth Fund Regular Plan- Growth Option	383.4993
Tata Mid Cap Growth Fund-Regular Plan - IDCW Option	105.8522
Taurus Mid Cap Fund - Direct Plan - Growth	113.05
Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	100.43
Taurus Mid Cap Fund - Regular Plan - Growth	107.29
Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	95.63
Union Midcap Fund - Direct Plan - Growth Option	43.99
Union Midcap Fund - Direct Plan - IDCW Option	43.99
Union Midcap Fund - Regular Plan - Growth Option	41.12
Union Midcap Fund - Regular Plan - IDCW Option	41.12
UTI Mid Cap Fund - Direct Plan - IDCW	145.69
UTI Mid Cap Fund - Regular Plan - IDCW	126.2251
UTI Mid Cap Fund-Growth Option	266.7428
UTI Mid Cap Fund-Growth Option- Direct	296.0561
WhiteOak Capital Mid Cap Fund Direct Plan Growth	17.334
WhiteOak Capital Mid Cap Fund Direct Plan IDCW	17.334
WhiteOak Capital Mid Cap Fund Regular Plan Growth	16.651
WhiteOak Capital Mid Cap Fund Regular Plan IDCW	16.651
Aditya Birla Sun Life Multi-Cap Fund-Direct Growth	18.44
Aditya Birla Sun Life Multi-Cap Fund-Direct IDCW Payout	17.34
Aditya Birla Sun Life Multi-Cap Fund-Regular Growth	17.45
Aditya Birla Sun Life Multi-Cap Fund-Regular-IDCW Payout	16.42
Axis Multicap Fund - Direct Growth	16.81
Axis Multicap Fund - Direct Plan - IDCW	16.80
Axis Multicap Fund - Regular Plan - Growth	16.11
Axis Multicap Fund - Regular Plan - IDCW	16.11
BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN	16.247
BANDHAN MULTI CAP FUND - GROWTH - REGULAR PLAN	15.445
BANDHAN MULTI CAP FUND - IDCW - DIRECT PLAN	16.234
BANDHAN MULTI CAP FUND - IDCW - REGULAR PLAN	15.446
Bank of India Multi Cap Fund Direct Plan - Growth	16.12
Bank of India Multi Cap Fund Direct Plan - IDCW	16.11
Bank of India Multi Cap Fund Regular Plan - Growth	15.80
Bank of India Multi Cap Fund Regular Plan - IDCW	15.80
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option	295.1134
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - IDCW Option	55.8057
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option	264.1222
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option	52.7798
Canara Robeco Multi Cap Fund - Direct Plan - Growth Option	13.2700
Canara Robeco Multi Cap Fund - Direct Plan - IDCW Option	13.1300
Canara Robeco Multi Cap Fund - Regular Plan - Growth Option	12.9700
Canara Robeco Multi Cap Fund - Regular Plan - IDCW Option	12.8300
DSP Multicap Fund - Direct - Growth	10.921
DSP Multicap Fund - Direct - IDCW	10.921
DSP Multicap Fund - Regular - Growth	10.748
DSP Multicap Fund - Regular - IDCW	10.748
Edelweiss Multi Cap Fund - Direct Plan - Growth	13.7387
Edelweiss Multi Cap Fund - Direct Plan - IDCW	13.7387
Edelweiss Multi Cap Fund - Regular Plan - Growth	13.4498
Edelweiss Multi Cap Fund - Regular Plan - IDCW	13.4498
Franklin India Multi Cap Fund - Direct - Growth	9.2236
Franklin India Multi Cap Fund - Direct - IDCW	9.2236
Franklin India Multi Cap Fund - Growth	9.1473
Franklin India Multi Cap Fund - IDCW	9.1473
Groww Multicap Fund - Direct - Growth	8.9505
Groww Multicap Fund - Direct - IDCW	8.9505
Groww Multicap Fund - Regular - Growth	8.9244
Groww Multicap Fund - Regular - IDCW	8.9242
HDFC Multi Cap Fund - Growth Option	16.969
HDFC Multi Cap Fund - Growth Option - Direct Plan	17.672
HDFC Multi Cap Fund - IDCW Option	16.08
HDFC Multi Cap Fund - IDCW Option - Direct Plan	16.851
HSBC Multi Cap Fund - Direct - Growth	17.112
HSBC Multi Cap Fund - Direct - IDCW	17.1121
HSBC Multi Cap Fund - Regular - Growth	16.6537
HSBC Multi Cap Fund - Regular - IDCW	15.0538
ICICI Prudential Multicap Fund - Direct Plan -  Growth	807.53
ICICI Prudential Multicap Fund - Direct Plan -  IDCW	56.74
ICICI Prudential Multicap Fund - Growth	726.16
ICICI Prudential Multicap Fund - IDCW	32.02
Invesco India Multicap Fund - Direct Plan - Growth Option	142.62
Invesco India Multicap Fund - Direct Plan - IDCW (Payout / Reinvestment)	129.08
Invesco India Multicap Fund - Growth Option	120.51
Invesco India Multicap Fund - IDCW (Payout / Reinvestment)	109.26
ITI Multi Cap Fund - Direct Plan - Growth Option	23.4806
ITI Multi Cap Fund - Direct Plan - IDCW Option	21.6380
ITI Multi Cap Fund - Regular Plan - Growth Option	20.9227
ITI Multi Cap Fund - Regular Plan - IDCW Option	19.1800
Kotak Multicap Fund- Regular Plan -IDCW Option	17.164
Kotak Multicap Fund-Direct Plan-Growth	18.063
Kotak Multicap Fund-Direct Plan-IDCW Option	18.063
Kotak Multicap Fund-Regular Plan-Growth	17.164
LIC MF Multi Cap Fund-Direct Plan-Growth	15.8299
LIC MF Multi Cap Fund-Direct Plan-IDCW	15.8299
LIC MF Multi Cap Fund-Regular Plan-Growth	15.2314
LIC MF Multi Cap Fund-Regular Plan-IDCW	15.2314
Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW	28.2980
Mahindra Manulife Multi Cap Fund - Direct Plan -Growth	36.1899
Mahindra Manulife Multi Cap Fund - Regular Plan - Growth	31.3748
Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW	23.8205
Mirae Asset Multicap Fund - Direct Plan - Growth	12.713
Mirae Asset Multicap Fund - Direct Plan - IDCW	12.712
Mirae Asset Multicap Fund - Regular Plan - Growth	12.431
Mirae Asset Multicap Fund - Regular Plan - IDCW	12.424
Motilal Oswal Multi Cap Fund Regular Plan Growth	12.0118
Motilal Oswal Multi Cap Fund Regular Plan IDCW	12.0118
Motilal Oswal Multi Cap Fund-Direct Plan Growth	12.1242
Motilal Oswal Multi Cap Fund-Direct Plan IDCW	12.1241
NIPPON INDIA MULTI CAP FUND - DIRECT Plan - IDCW Option	79.7919
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option	286.3781
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option	286.3781
NIPPON INDIA MULTI CAP FUND - IDCW Option	55.5634
Nippon India Multi Cap Fund Institutional Dividend Plan	44.8994
Nippon India Multi Cap Fund Institutional Plan Growth Plan Growth Option	21.9544
Nippon India Multi Cap Fund-Growth Plan-Bonus Option	261.8888
Nippon India Multi Cap Fund-Growth Plan-Growth Option	261.8888
PGIM India Multi Cap Fund - Direct Plan - Growth Option	8.85
PGIM India Multi Cap Fund - Direct Plan - IDCW Option	8.85
PGIM India Multi Cap Fund - Regular Plan - Growth Option	8.79
PGIM India Multi Cap Fund - Regular Plan - IDCW Option	8.79
quant Active Fund-GROWTH OPTION - Regular Plan	581.4697
quant Active Fund-GROWTH OPTION-Direct Plan	630.6366
quant Active Fund-IDCW Option - Direct Plan	73.0349
quant Active Fund-IDCW Option - Regular Plan	66.5116
Samco Multi Cap Fund - Direct Plan - Growth	9.01
Samco Multi Cap Fund - Regular Plan - Growth	8.97
SBI Multicap Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	15.9154
SBI Multicap Fund- Direct Plan- Growth option	15.9154
SBI Multicap Fund- Regular Plan- Growth Option	15.4782
SBI Multicap Fund- Regular Plan- Income Distribution cum Capital Withdrawal Option (IDCW)	15.4807
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund) - Direct Plan -Half Yearly Income Distribution CUM Capital Withdrawal Option	83.6104
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)- Half Yearly Income Distribution CUM Capital Withdrawal Option	62.2758
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Direct Plan - Growth Option	376.6425
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Growth Option	339.8335
Tata Multicap Fund - Direct Plan - Growth	13.1751
Tata Multicap Fund - Direct Plan - IDCW Payout	13.1751
Tata Multicap Fund - Direct Plan - IDCW Reinvestment	13.1751
Tata Multicap Fund - Regular Plan - Growth	12.7516
Tata Multicap Fund - Regular Plan - IDCW Payout	12.7516
Tata Multicap Fund - Regular Plan - IDCW Reinvestment	12.7516
Union Multicap Fund - Direct Plan - Growth Option	14.63
Union Multicap Fund - Direct Plan - IDCW Option	14.63
Union Multicap Fund - Regular Plan - Growth Option	14.22
Union Multicap Fund - Regular Plan - IDCW Option	14.22
WhiteOak Capital Multi Cap Fund Direct Plan Growth	13.496
WhiteOak Capital Multi Cap Fund Regular Plan Growth	13.185
360 ONE QUANT FUND DIRECT GROWTH	17.5923
360 ONE QUANT FUND DIRECT INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	17.5923
360 ONE QUANT FUND REGULAR GROWTH	16.9201
360 ONE QUANT FUND REGULAR INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	16.9201
Aditya Birla Sun Life Banking and Financial Services Fund - DIRECT - IDCW	27.57
Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth	58.68
Aditya Birla Sun Life Banking and Financial Services Fund - REGULAR - IDCW	20.47
Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth	52.53
Aditya Birla Sun Life Business Cycle Fund-Direct Growth	14.46
Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout	13.47
Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout	12.88
Aditya Birla Sun Life Business Cycle Fund-Regular-Growth	13.83
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan	37.3501
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan	35.7925
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Direct - IDCW	21.5614
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Regular - IDCW	20.6236
Aditya Birla Sun Life Conglomerate Fund-Direct Growth	9.78
Aditya Birla Sun Life Conglomerate Fund-Direct IDCW Payout	9.78
Aditya Birla Sun Life Conglomerate Fund-Regular Growth	9.76
Aditya Birla Sun Life Conglomerate Fund-Regular IDCW Payout	9.76
Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan	196.85
Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan	175.73
Aditya Birla Sun Life Digital India Fund -DIRECT - IDCW	62.92
Aditya Birla Sun Life Digital India Fund -Regular - IDCW	46.47
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct - Payout of IDCW	16.43
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth	17.71
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular - Payout of IDCW	15.44
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular Plan-Growth	16.65
Aditya Birla Sun Life India Gennext Fund - Growth - Direct Plan	223.73
Aditya Birla Sun Life India Gennext Fund -DIRECT - IDCW	49.23
Aditya Birla Sun Life India Gennext Fund -Regular - IDCW	38.99
Aditya Birla Sun Life India Gennext Fund-Growth Option	196.53
Aditya Birla Sun Life Infrastructure Fund -  Direct - IDCW	40.69
Aditya Birla Sun Life Infrastructure Fund -  Regular - IDCW	24.26
Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan	91.29
Aditya Birla Sun Life Infrastructure Fund-Growth	83.09
Aditya Birla Sun Life International Equity Fund - Direct - IDCW	39.8598
Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan	39.8362
Aditya Birla Sun Life International Equity Fund - Growth - Regular Plan	37.0236
Aditya Birla Sun Life International Equity Fund - Regular - IDCW	18.02
Aditya Birla Sun Life International Equity Fund - Plan B - Direct - IDCW	23.1342
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan	30.2806
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan	28.8036
Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW	19.8371
Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW	19.97
Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth	31.67
Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW	18.34
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth	28.92
Aditya Birla Sun Life MNC Fund - DIRECT - IDCW	428.51
Aditya Birla Sun Life MNC Fund - Growth - Direct Plan	1340.04
Aditya Birla Sun Life MNC Fund - Growth - Regular Plan	1207.71
Aditya Birla Sun Life MNC Fund - Regular - IDCW	208.58
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW	21.72
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth	31.41
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW	20.2
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth	28.77
Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW	25.24
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth	31.21
Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW	21.93
Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth	28.72
Aditya Birla Sun Life Quant Fund - Direct Growth	8.7
Aditya Birla Sun Life Quant Fund - Direct IDCW Payout	8.7
Aditya Birla Sun Life Quant Fund - Regular Growth	8.62
Aditya Birla Sun Life Quant Fund - Regular IDCW Payout	8.61
Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW	19.59
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth	23.68
Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW	18.38
Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth	22.22
Aditya Birla Sun Life Transportation and Logistics Fund-Direct Growth	12.7
Aditya Birla Sun Life Transportation and Logistics Fund-Direct IDCW	12.7
Aditya Birla Sun Life Transportation and Logistics Fund-Regular Growth	12.46
Aditya Birla Sun Life Transportation and Logistics Fund-Regular IDCW	12.46
Axis Business Cycles Fund - Direct Plan - Growth	15.22
Axis Business Cycles Fund - Direct Plan - IDCW	15.21
Axis Business Cycles Fund - Regular Plan - Growth	14.80
Axis Business Cycles Fund - Regular Plan - IDCW	14.80
Axis Consumption Fund Direct Plan - Growth	8.88
Axis Consumption Fund Direct Plan - IDCW	8.88
Axis Consumption Fund Regular Plan - Growth	8.82
Axis Consumption Fund Regular Plan - IDCW	8.82
Axis ESG Integration Strategy Fund - Direct Plan - Growth Option	21.59
Axis ESG Integration Strategy Fund - Direct Plan - IDCW	16.84
Axis ESG Integration Strategy Fund - Regular Plan - Growth Option	20.20
Axis ESG Integration Strategy Fund - Regular Plan - IDCW	15.74
Axis India Manufacturing Fund - Direct Plan - Growth	12.53
Axis India Manufacturing Fund - Direct Plan - IDCW	12.53
Axis India Manufacturing Fund - Regular Plan - Growth	12.32
Axis India Manufacturing Fund - Regular Plan - IDCW	12.32
Axis Innovation Fund - Direct Plan - Growth Option	18.14
Axis Innovation Fund - Direct Plan - IDCW	18.14
Axis Innovation Fund - Regular Plan - Growth Option	17.16
Axis Innovation Fund - Regular Plan - IDCW	17.16
Axis Momentum Fund - Direct Plan - Growth Option	8.44
Axis Momentum Fund - Direct Plan - IDCW Option	8.44
Axis Momentum Fund - Regular Plan - Growth Option	8.42
Axis Momentum Fund - Regular Plan - IDCW Option	8.42
Axis Quant Fund - Direct Plan - Growth	15.57
Axis Quant Fund - Direct Plan - IDCW	15.57
Axis Quant Fund - Regular Plan - Growth	14.69
Axis Quant Fund - Regular Plan - IDCW	14.69
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH	9.107
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - IDCW	9.107
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - GROWTH	9.076
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - IDCW	9.076
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH	9.198
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW	9.198
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH	9.177
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW	9.177
Bandhan Business Cycle Fund - Direct Plan - Growth	9.034
Bandhan Business Cycle Fund - Direct Plan - IDCW	9.034
Bandhan Business Cycle Fund - Regular Plan - Growth	8.980
